Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:32:13,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:32:14,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:32:15,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:32:17,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:32:18,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:22,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:26,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:27,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:28,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:29,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:34,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:32:36,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:32:37,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:32:38,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:40,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:32:42,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:32:13,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:14,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:17,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:18,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:19,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:32:21,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:32:22,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:32:23,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:32:26,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:32:30,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:32:31,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:32:34,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:37,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:32:39,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:32:41,2C:CF:67:C8:DD:D0,-62.0
