Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:40:43,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:44,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:45,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:47,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:40:48,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:40:49,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 16:40:52,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 16:40:53,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:57,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:58,2C:CF:67:C8:DD:EA,-60.0
2025-05-01 16:41:00,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:41:02,2C:CF:67:C8:DD:EA,-70.0
2025-05-01 16:41:03,2C:CF:67:C8:DD:EA,-70.0
2025-05-01 16:41:07,2C:CF:67:C8:DD:EA,-60.0
2025-05-01 16:41:09,2C:CF:67:C8:DD:EA,-60.0
2025-05-01 16:41:10,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:41:11,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:40:43,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:40:44,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:40:47,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:40:51,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:40:52,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:40:53,2C:CF:67:C8:DD:D0,-55.0
2025-05-01 16:40:55,2C:CF:67:C8:DD:D0,-55.0
2025-05-01 16:40:56,2C:CF:67:C8:DD:D0,-55.0
2025-05-01 16:41:00,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:41:01,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:41:02,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:41:04,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:41:05,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:41:06,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:41:08,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:41:09,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:41:11,2C:CF:67:C8:DD:D0,-56.0
