Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:43:49,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 16:43:50,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:43:51,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:43:55,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:43:56,2C:CF:67:C8:DD:EA,-73.0
2025-05-01 16:44:04,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:44:08,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:44:11,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:44:12,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:44:13,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:44:14,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:44:16,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:44:17,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:43:50,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:43:52,2C:CF:67:C8:DD:D0,-76.0
2025-05-01 16:43:54,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:43:57,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:43:59,2C:CF:67:C8:DD:D0,-60.0
2025-05-01 16:44:02,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:44:03,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:44:06,2C:CF:67:C8:DD:D0,-60.0
2025-05-01 16:44:08,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:44:11,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:44:12,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:44:13,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 16:44:17,2C:CF:67:C8:DD:D0,-66.0
