Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:40:02,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:03,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:40:04,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 16:40:06,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:40:07,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:40:11,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:40:12,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:13,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:15,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:16,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:40:17,2C:CF:67:C8:DD:EA,-69.0
2025-05-01 16:40:19,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:20,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:40:21,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:40:22,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:40:25,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:40:26,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:40:30,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:40:31,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:40:02,2C:CF:67:C8:DD:D0,-70.0
2025-05-01 16:40:05,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:40:06,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:40:10,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:40:11,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:40:14,2C:CF:67:C8:DD:D0,-56.0
2025-05-01 16:40:16,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 16:40:21,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 16:40:23,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 16:40:24,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:40:28,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:40:29,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:40:30,2C:CF:67:C8:DD:D0,-63.0
