Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:59:25,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:59:27,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:28,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:59:31,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:59:34,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:59:35,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:59:37,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:40,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:59:41,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:43,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:44,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:46,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:48,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:53,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:59:26,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:59:29,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:59:30,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:59:34,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:59:35,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:59:36,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:59:38,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:59:39,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:59:42,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:59:43,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:59:44,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:59:45,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:59:47,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:59:48,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:59:49,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:59:51,2C:CF:67:C8:DD:D0,-63.0
