Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:51:57,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:51:58,2C:CF:67:C8:DD:EA,-72.0
2025-05-01 16:52:00,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:52:01,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:52:04,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:52:05,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:09,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:10,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:52:13,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:52:14,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:15,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:16,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:18,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:19,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:20,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 16:52:22,2C:CF:67:C8:DD:EA,-70.0
2025-05-01 16:52:23,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:52:24,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:52:25,2C:CF:67:C8:DD:EA,-64.0
2025-05-01 16:52:27,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:51:58,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:52:00,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:52:03,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:52:04,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:05,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:06,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:09,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:52:13,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:52:17,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:52:18,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:19,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:21,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:22,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:23,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:52:24,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:52:26,2C:CF:67:C8:DD:D0,-64.0
