Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:33:12,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:33:13,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:33:14,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:33:16,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:33:17,2C:CF:67:C8:DD:EA,-53.0
2025-05-01 16:33:18,2C:CF:67:C8:DD:EA,-53.0
2025-05-01 16:33:25,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:33:28,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:33:31,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:33:32,2C:CF:67:C8:DD:EA,-56.0
2025-05-01 16:33:33,2C:CF:67:C8:DD:EA,-56.0
2025-05-01 16:33:35,2C:CF:67:C8:DD:EA,-56.0
2025-05-01 16:33:37,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:33:40,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:33:12,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:33:13,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:33:16,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:33:17,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:33:18,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:33:21,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:33:29,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:33:30,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:33:31,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:33:33,2C:CF:67:C8:DD:D0,-72.0
2025-05-01 16:33:35,2C:CF:67:C8:DD:D0,-72.0
2025-05-01 16:33:36,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 16:33:38,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 16:33:39,2C:CF:67:C8:DD:D0,-61.0
