Timestamp,Device Address,Filtered_RSSI
2025-05-01 17:06:10,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:11,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 17:06:13,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:15,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:16,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:17,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:20,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:06:21,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:06:25,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:06:26,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:31,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:06:33,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 17:06:10,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:06:14,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 17:06:19,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:06:20,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:06:21,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:06:23,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:06:24,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 17:06:25,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 17:06:27,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:06:28,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:06:29,2C:CF:67:C8:DD:D0,-60.0
2025-05-01 17:06:30,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 17:06:32,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 17:06:34,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 17:06:36,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:06:38,2C:CF:67:C8:DD:D0,-63.0
