Timestamp,Device Address,Filtered_RSSI
2025-05-01 17:03:16,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 17:03:17,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 17:03:18,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 17:03:19,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 17:03:21,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:03:23,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:03:25,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:03:30,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 17:03:31,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:32,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:34,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:36,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:39,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:40,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 17:03:41,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 17:03:43,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 17:03:17,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:19,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 17:03:20,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 17:03:22,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 17:03:23,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 17:03:26,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 17:03:27,2C:CF:67:C8:DD:EA,-71.0
2025-05-01 17:03:31,2C:CF:67:C8:DD:EA,-71.0
2025-05-01 17:03:32,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:33,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 17:03:35,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:36,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:37,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:38,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:41,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:03:44,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 17:03:45,2C:CF:67:C8:DD:EA,-66.0
