Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:46:23,2C:CF:67:C8:DD:EA,-52.0
2025-05-01 16:46:25,2C:CF:67:C8:DD:EA,-51.0
2025-05-01 16:46:26,2C:CF:67:C8:DD:EA,-52.0
2025-05-01 16:46:28,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:29,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:30,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:32,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:33,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:46:35,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:37,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:38,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:39,2C:CF:67:C8:DD:EA,-52.0
2025-05-01 16:46:42,2C:CF:67:C8:DD:EA,-56.0
2025-05-01 16:46:43,2C:CF:67:C8:DD:EA,-52.0
2025-05-01 16:46:44,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:46,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:47,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:46:48,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:46:51,2C:CF:67:C8:DD:EA,-50.0
2025-05-01 16:46:25,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 16:46:29,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:31,2C:CF:67:C8:DD:D0,-66.0
2025-05-01 16:46:32,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:36,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:37,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:41,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:42,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:46:45,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:46:49,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:46:50,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:46:51,2C:CF:67:C8:DD:D0,-63.0
