Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:49:57,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:49:58,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:49:59,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:01,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:02,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:03,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:04,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:50:06,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:50:07,2C:CF:67:C8:DD:EA,-57.0
2025-05-01 16:50:08,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:09,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:12,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:13,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:15,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:16,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:17,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:18,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:20,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:21,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:50:22,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:50:24,2C:CF:67:C8:DD:EA,-59.0
2025-05-01 16:49:57,2C:CF:67:C8:DD:D0,-72.0
2025-05-01 16:50:00,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:50:01,2C:CF:67:C8:DD:D0,-61.0
2025-05-01 16:50:03,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:50:05,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:50:10,2C:CF:67:C8:DD:D0,-60.0
2025-05-01 16:50:11,2C:CF:67:C8:DD:D0,-60.0
2025-05-01 16:50:12,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:50:14,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:50:16,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:50:18,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:50:20,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:50:24,2C:CF:67:C8:DD:D0,-65.0
