Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:50:33,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:50:35,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:36,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:39,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:40,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:50:43,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:50:44,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:50:45,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:50:47,2C:CF:67:C8:DD:EA,-65.0
2025-05-01 16:50:49,2C:CF:67:C8:DD:EA,-56.0
2025-05-01 16:50:51,2C:CF:67:C8:DD:EA,-54.0
2025-05-01 16:50:52,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:50:53,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:50:54,2C:CF:67:C8:DD:EA,-55.0
2025-05-01 16:50:56,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:50:57,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:50:59,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:51:01,2C:CF:67:C8:DD:EA,-63.0
2025-05-01 16:50:33,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:50:35,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:50:37,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:50:39,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:50:41,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:50:46,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:50:48,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:50:50,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:50:51,2C:CF:67:C8:DD:D0,-64.0
2025-05-01 16:50:52,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:50:53,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:50:55,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 16:50:56,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:50:57,2C:CF:67:C8:DD:D0,-68.0
2025-05-01 16:50:59,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:51:00,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:51:01,2C:CF:67:C8:DD:D0,-56.0
