Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:33:12,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:33:13,2C:CF:67:C8:DD:EA,-61.0
2025-05-01 16:33:14,2C:CF:67:C8:DD:EA,-60.11944522671127
2025-05-01 16:33:16,2C:CF:67:C8:DD:EA,-59.194812856209765
2025-05-01 16:33:17,2C:CF:67:C8:DD:EA,-58.35374132648053
2025-05-01 16:33:18,2C:CF:67:C8:DD:EA,-58.52933794767373
2025-05-01 16:33:25,2C:CF:67:C8:DD:EA,-58.57566056043257
2025-05-01 16:33:28,2C:CF:67:C8:DD:EA,-58.33955264156703
2025-05-01 16:33:31,2C:CF:67:C8:DD:EA,-58.22426497960034
2025-05-01 16:33:32,2C:CF:67:C8:DD:EA,-58.043301417495734
2025-05-01 16:33:33,2C:CF:67:C8:DD:EA,-57.885209946134
2025-05-01 16:33:35,2C:CF:67:C8:DD:EA,-57.819737050191854
2025-05-01 16:33:37,2C:CF:67:C8:DD:EA,-57.974605079826475
2025-05-01 16:33:40,2C:CF:67:C8:DD:EA,-58.04483974486965
2025-05-01 16:33:12,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:33:13,2C:CF:67:C8:DD:D0,-62.84750995644444
2025-05-01 16:33:16,2C:CF:67:C8:DD:D0,-62.57637100463684
2025-05-01 16:33:17,2C:CF:67:C8:DD:D0,-62.37164105554774
2025-05-01 16:33:18,2C:CF:67:C8:DD:D0,-63.61409312408299
2025-05-01 16:33:21,2C:CF:67:C8:DD:D0,-63.33526335847148
2025-05-01 16:33:29,2C:CF:67:C8:DD:D0,-63.4006868143884
2025-05-01 16:33:30,2C:CF:67:C8:DD:D0,-63.54729406290159
2025-05-01 16:33:31,2C:CF:67:C8:DD:D0,-64.36083459347145
2025-05-01 16:33:33,2C:CF:67:C8:DD:D0,-64.98234803550753
2025-05-01 16:33:35,2C:CF:67:C8:DD:D0,-65.13845499311608
2025-05-01 16:33:36,2C:CF:67:C8:DD:D0,-64.8323619195928
2025-05-01 16:33:38,2C:CF:67:C8:DD:D0,-64.70220593079804
2025-05-01 16:33:39,2C:CF:67:C8:DD:D0,-64.44862246909489
