Timestamp,Device Address,Filtered_RSSI
2025-05-01 17:01:25,2C:CF:67:C8:DD:EA,-66.0
2025-05-01 17:01:26,2C:CF:67:C8:DD:EA,-66.50850597386666
2025-05-01 17:01:28,2C:CF:67:C8:DD:EA,-65.4065641779408
2025-05-01 17:01:31,2C:CF:67:C8:DD:EA,-64.70439089155016
2025-05-01 17:01:33,2C:CF:67:C8:DD:EA,-64.73894751032742
2025-05-01 17:01:38,2C:CF:67:C8:DD:EA,-65.19344863578772
2025-05-01 17:01:39,2C:CF:67:C8:DD:EA,-64.78072894377183
2025-05-01 17:01:42,2C:CF:67:C8:DD:EA,-64.52582263587975
2025-05-01 17:01:43,2C:CF:67:C8:DD:EA,-64.30843947586264
2025-05-01 17:01:46,2C:CF:67:C8:DD:EA,-63.87655113271144
2025-05-01 17:01:48,2C:CF:67:C8:DD:EA,-64.11821426812784
2025-05-01 17:01:49,2C:CF:67:C8:DD:EA,-64.1834338984746
2025-05-01 17:01:51,2C:CF:67:C8:DD:EA,-63.95730881784055
2025-05-01 17:01:52,2C:CF:67:C8:DD:EA,-64.09722342843891
2025-05-01 17:01:53,2C:CF:67:C8:DD:EA,-64.4885127552982
2025-05-01 17:01:25,2C:CF:67:C8:DD:D0,-67.0
2025-05-01 17:01:27,2C:CF:67:C8:DD:D0,-66.83049800871112
2025-05-01 17:01:29,2C:CF:67:C8:DD:D0,-66.56185571553344
2025-05-01 17:01:32,2C:CF:67:C8:DD:D0,-66.61875936117819
2025-05-01 17:01:34,2C:CF:67:C8:DD:D0,-66.31262715372294
2025-05-01 17:01:36,2C:CF:67:C8:DD:D0,-66.27928107465893
2025-05-01 17:01:37,2C:CF:67:C8:DD:D0,-66.25179419950433
2025-05-01 17:01:38,2C:CF:67:C8:DD:D0,-66.0453747472186
2025-05-01 17:01:39,2C:CF:67:C8:DD:D0,-65.95540530014644
2025-05-01 17:01:41,2C:CF:67:C8:DD:D0,-65.87767465746052
2025-05-01 17:01:42,2C:CF:67:C8:DD:D0,-65.65502722189231
2025-05-01 17:01:43,2C:CF:67:C8:DD:D0,-65.60657936008786
2025-05-01 17:01:45,2C:CF:67:C8:DD:D0,-65.63452474132096
2025-05-01 17:01:47,2C:CF:67:C8:DD:D0,-65.52256758661609
2025-05-01 17:01:48,2C:CF:67:C8:DD:D0,-65.68679417551373
2025-05-01 17:01:52,2C:CF:67:C8:DD:D0,-65.64259096690752
