Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:49:17,2C:CF:67:C8:DD:EA,-60.0
2025-05-01 16:49:18,2C:CF:67:C8:DD:EA,-59.49149402613334
2025-05-01 16:49:19,2C:CF:67:C8:DD:EA,-59.12584453324466
2025-05-01 16:49:26,2C:CF:67:C8:DD:EA,-59.10950057309281
2025-05-01 16:49:27,2C:CF:67:C8:DD:EA,-58.86290056980787
2025-05-01 16:49:28,2C:CF:67:C8:DD:EA,-58.55753199380176
2025-05-01 16:49:30,2C:CF:67:C8:DD:EA,-58.60107974533174
2025-05-01 16:49:31,2C:CF:67:C8:DD:EA,-58.45431055826753
2025-05-01 16:49:32,2C:CF:67:C8:DD:EA,-58.243082035234785
2025-05-01 16:49:34,2C:CF:67:C8:DD:EA,-58.304663983600264
2025-05-01 16:49:35,2C:CF:67:C8:DD:EA,-58.35846255339628
2025-05-01 16:49:36,2C:CF:67:C8:DD:EA,-58.3319495419235
2025-05-01 16:49:39,2C:CF:67:C8:DD:EA,-58.16630693867841
2025-05-01 16:49:40,2C:CF:67:C8:DD:EA,-58.01792523790596
2025-05-01 16:49:41,2C:CF:67:C8:DD:EA,-58.01673699129202
2025-05-01 16:49:43,2C:CF:67:C8:DD:EA,-58.01565977086136
2025-05-01 16:49:45,2C:CF:67:C8:DD:EA,-58.01467835198038
2025-05-01 16:49:46,2C:CF:67:C8:DD:EA,-58.013780273068754
2025-05-01 16:49:17,2C:CF:67:C8:DD:D0,-58.0
2025-05-01 16:49:19,2C:CF:67:C8:DD:D0,-59.01701194773333
2025-05-01 16:49:21,2C:CF:67:C8:DD:D0,-59.60155180462923
2025-05-01 16:49:22,2C:CF:67:C8:DD:D0,-60.17279681767534
2025-05-01 16:49:24,2C:CF:67:C8:DD:D0,-60.62019575625428
2025-05-01 16:49:28,2C:CF:67:C8:DD:D0,-60.55404316369494
2025-05-01 16:49:34,2C:CF:67:C8:DD:D0,-60.69635440009715
2025-05-01 16:49:35,2C:CF:67:C8:DD:D0,-60.815858132172615
2025-05-01 16:49:37,2C:CF:67:C8:DD:D0,-61.003834775666675
2025-05-01 16:49:38,2C:CF:67:C8:DD:D0,-61.16624041207139
2025-05-01 16:49:39,2C:CF:67:C8:DD:D0,-60.92126646885217
2025-05-01 16:49:40,2C:CF:67:C8:DD:D0,-61.001052974350216
2025-05-01 16:49:42,2C:CF:67:C8:DD:D0,-61.000978179673325
2025-05-01 16:49:43,2C:CF:67:C8:DD:D0,-61.00091117902767
2025-05-01 16:49:45,2C:CF:67:C8:DD:D0,-60.86827272001516
