Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:43:49,2C:CF:67:C8:DD:EA,-67.0
2025-05-01 16:43:50,2C:CF:67:C8:DD:EA,-67.33900398257778
2025-05-01 16:43:51,2C:CF:67:C8:DD:EA,-68.16980682669605
2025-05-01 16:43:55,2C:CF:67:C8:DD:EA,-68.14775329812808
2025-05-01 16:43:56,2C:CF:67:C8:DD:EA,-69.06567865315029
2025-05-01 16:44:04,2C:CF:67:C8:DD:EA,-68.95200904959349
2025-05-01 16:44:08,2C:CF:67:C8:DD:EA,-67.77569095860231
2025-05-01 16:44:11,2C:CF:67:C8:DD:EA,-67.61291535718009
2025-05-01 16:44:12,2C:CF:67:C8:DD:EA,-67.81835812877983
2025-05-01 16:44:13,2C:CF:67:C8:DD:EA,-67.01954815006857
2025-05-01 16:44:14,2C:CF:67:C8:DD:EA,-66.24432962584054
2025-05-01 16:44:16,2C:CF:67:C8:DD:EA,-65.93040573337812
2025-05-01 16:44:17,2C:CF:67:C8:DD:EA,-65.65122188922463
2025-05-01 16:43:50,2C:CF:67:C8:DD:D0,-62.0
2025-05-01 16:43:52,2C:CF:67:C8:DD:D0,-64.37302787804444
2025-05-01 16:43:54,2C:CF:67:C8:DD:D0,-64.90531914713996
2025-05-01 16:43:57,2C:CF:67:C8:DD:D0,-64.26824466638276
2025-05-01 16:43:59,2C:CF:67:C8:DD:D0,-63.30168927033406
2025-05-01 16:44:02,2C:CF:67:C8:DD:D0,-62.62952555664838
2025-05-01 16:44:03,2C:CF:67:C8:DD:D0,-62.3707273520809
2025-05-01 16:44:06,2C:CF:67:C8:DD:D0,-62.795087590985105
2025-05-01 16:44:08,2C:CF:67:C8:DD:D0,-63.243044740078375
2025-05-01 16:44:11,2C:CF:67:C8:DD:D0,-63.46734735194079
2025-05-01 16:44:12,2C:CF:67:C8:DD:D0,-63.74067083234345
2025-05-01 16:44:13,2C:CF:67:C8:DD:D0,-63.90777788320643
2025-05-01 16:44:17,2C:CF:67:C8:DD:D0,-64.05639221287446
