Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:42:49,2C:CF:67:C8:DD:D0,-59.0
2025-05-01 16:42:53,2C:CF:67:C8:DD:D0,-59.50850597386666
2025-05-01 16:42:58,2C:CF:67:C8:DD:D0,-59.287118951229516
2025-05-01 16:43:00,2C:CF:67:C8:DD:D0,-59.63945225180777
2025-05-01 16:43:02,2C:CF:67:C8:DD:D0,-59.56470046960504
2025-05-01 16:43:03,2C:CF:67:C8:DD:D0,-59.82445938599485
2025-05-01 16:43:04,2C:CF:67:C8:DD:D0,-59.74331599938854
2025-05-01 16:43:06,2C:CF:67:C8:DD:D0,-59.675177054229714
2025-05-01 16:43:07,2C:CF:67:C8:DD:D0,-59.96132561754608
2025-05-01 16:43:09,2C:CF:67:C8:DD:D0,-60.12718974866528
2025-05-01 16:43:11,2C:CF:67:C8:DD:D0,-60.272090214979116
2025-05-01 16:43:13,2C:CF:67:C8:DD:D0,-60.39989182638912
2025-05-01 16:43:14,2C:CF:67:C8:DD:D0,-60.442518597817276
2025-05-01 16:43:16,2C:CF:67:C8:DD:D0,-60.41220818289167
2025-05-01 16:43:17,2C:CF:67:C8:DD:D0,-60.51746136057457
2025-05-01 16:42:50,2C:CF:67:C8:DD:EA,-62.0
2025-05-01 16:42:51,2C:CF:67:C8:DD:EA,-62.33900398257778
2025-05-01 16:42:52,2C:CF:67:C8:DD:EA,-63.610084213340414
2025-05-01 16:42:54,2C:CF:67:C8:DD:EA,-63.14122735475159
2025-05-01 16:42:55,2C:CF:67:C8:DD:EA,-63.475417045288424
2025-05-01 16:42:59,2C:CF:67:C8:DD:EA,-63.85136334578041
2025-05-01 16:43:00,2C:CF:67:C8:DD:EA,-63.96441229602197
2025-05-01 16:43:04,2C:CF:67:C8:DD:EA,-64.24268122102336
2025-05-01 16:43:05,2C:CF:67:C8:DD:EA,-64.39392363365552
2025-05-01 16:43:09,2C:CF:67:C8:DD:EA,-64.11779802996612
2025-05-01 16:43:12,2C:CF:67:C8:DD:EA,-64.10868392486083
2025-05-01 16:43:14,2C:CF:67:C8:DD:EA,-64.61838721306103
