Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:54:59,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 16:55:01,2C:CF:67:C8:DD:EA,-58.33900398257778
2025-05-01 16:55:02,2C:CF:67:C8:DD:EA,-60.93091637327352
2025-05-01 16:55:04,2C:CF:67:C8:DD:EA,-62.23863071983908
2025-05-01 16:55:07,2C:CF:67:C8:DD:EA,-61.97693543996688
2025-05-01 16:55:08,2C:CF:67:C8:DD:EA,-61.65940344261015
2025-05-01 16:55:09,2C:CF:67:C8:DD:EA,-61.39766465310572
2025-05-01 16:55:12,2C:CF:67:C8:DD:EA,-61.269542299723376
2025-05-01 16:55:13,2C:CF:67:C8:DD:EA,-60.98815142657684
2025-05-01 16:55:16,2C:CF:67:C8:DD:EA,-60.907756597861685
2025-05-01 16:55:17,2C:CF:67:C8:DD:EA,-61.68859959788283
2025-05-01 16:55:25,2C:CF:67:C8:DD:EA,-62.59918927319121
2025-05-01 16:55:26,2C:CF:67:C8:DD:EA,-63.19591408783282
2025-05-01 16:55:01,2C:CF:67:C8:DD:D0,-57.0
2025-05-01 16:55:03,2C:CF:67:C8:DD:D0,-56.66099601742222
2025-05-01 16:55:05,2C:CF:67:C8:DD:D0,-58.6186166220516
2025-05-01 16:55:06,2C:CF:67:C8:DD:D0,-60.09676487057744
2025-05-01 16:55:07,2C:CF:67:C8:DD:D0,-59.968553376284895
2025-05-01 16:55:08,2C:CF:67:C8:DD:D0,-62.2118526981553
2025-05-01 16:55:10,2C:CF:67:C8:DD:D0,-61.60048144859446
2025-05-01 16:55:12,2C:CF:67:C8:DD:D0,-62.920469186911575
2025-05-01 16:55:15,2C:CF:67:C8:DD:D0,-62.841249649598524
2025-05-01 16:55:16,2C:CF:67:C8:DD:D0,-62.28465368769981
2025-05-01 16:55:17,2C:CF:67:C8:DD:D0,-62.185259251842346
2025-05-01 16:55:19,2C:CF:67:C8:DD:D0,-62.61533566207402
2025-05-01 16:55:20,2C:CF:67:C8:DD:D0,-62.216468190699096
2025-05-01 16:55:21,2C:CF:67:C8:DD:D0,-62.612612555568816
2025-05-01 16:55:23,2C:CF:67:C8:DD:D0,-62.10797986171753
2025-05-01 16:55:26,2C:CF:67:C8:DD:D0,-61.71486017955364
2025-05-01 16:55:28,2C:CF:67:C8:DD:D0,-61.35670221338313
