Timestamp,Device Address,Filtered_RSSI
2025-05-01 17:13:13,2C:CF:67:C8:DD:EA,-58.0
2025-05-01 17:13:14,2C:CF:67:C8:DD:EA,-57.66099601742222
2025-05-01 17:13:15,2C:CF:67:C8:DD:EA,-57.12371143106686
2025-05-01 17:13:16,2C:CF:67:C8:DD:EA,-58.14663823762798
2025-05-01 17:13:19,2C:CF:67:C8:DD:EA,-59.649192488265776
2025-05-01 17:13:20,2C:CF:67:C8:DD:EA,-59.36661888223862
2025-05-01 17:13:22,2C:CF:67:C8:DD:EA,-59.133695982489535
2025-05-01 17:13:24,2C:CF:67:C8:DD:EA,-59.02977134150079
2025-05-01 17:13:25,2C:CF:67:C8:DD:EA,-58.68295188715034
2025-05-01 17:13:28,2C:CF:67:C8:DD:EA,-59.60369350642383
2025-05-01 17:13:29,2C:CF:67:C8:DD:EA,-59.24750294447482
2025-05-01 17:13:31,2C:CF:67:C8:DD:EA,-59.89486499847459
2025-05-01 17:13:32,2C:CF:67:C8:DD:EA,-59.547173864380916
2025-05-01 17:13:33,2C:CF:67:C8:DD:EA,-60.19464740290224
2025-05-01 17:13:34,2C:CF:67:C8:DD:EA,-60.77834567586024
2025-05-01 17:13:36,2C:CF:67:C8:DD:EA,-60.4708034481694
2025-05-01 17:13:13,2C:CF:67:C8:DD:D0,-63.0
2025-05-01 17:13:14,2C:CF:67:C8:DD:D0,-64.3560159303111
2025-05-01 17:13:16,2C:CF:67:C8:DD:D0,-64.59728560027364
2025-05-01 17:13:17,2C:CF:67:C8:DD:D0,-63.740468302126615
2025-05-01 17:13:18,2C:CF:67:C8:DD:D0,-66.10880166357346
2025-05-01 17:13:19,2C:CF:67:C8:DD:D0,-65.45721212365648
2025-05-01 17:13:21,2C:CF:67:C8:DD:D0,-66.10115405112033
2025-05-01 17:13:22,2C:CF:67:C8:DD:D0,-65.81687473250994
2025-05-01 17:13:25,2C:CF:67:C8:DD:D0,-65.23018517254499
2025-05-01 17:13:26,2C:CF:67:C8:DD:D0,-66.10640454040714
2025-05-01 17:13:30,2C:CF:67:C8:DD:D0,-65.63394831331456
2025-05-01 17:13:33,2C:CF:67:C8:DD:D0,-65.21724387695791
2025-05-01 17:13:35,2C:CF:67:C8:DD:D0,-65.13078083779749
2025-05-01 17:13:36,2C:CF:67:C8:DD:D0,-64.9848325056195
2025-05-01 17:13:37,2C:CF:67:C8:DD:D0,-64.58810377057436
2025-05-01 17:13:40,2C:CF:67:C8:DD:D0,-64.48589078630367
2025-05-01 17:13:42,2C:CF:67:C8:DD:D0,-64.33009667058235
