Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:40:02,2C:CF:67:C8:DD:EA,-68.0
2025-05-01 16:40:03,2C:CF:67:C8:DD:EA,-66.98298805226668
2025-05-01 16:40:04,2C:CF:67:C8:DD:EA,-66.9854847108966
2025-05-01 16:40:06,2C:CF:67:C8:DD:EA,-66.20812457389145
2025-05-01 16:40:07,2C:CF:67:C8:DD:EA,-65.48239661731147
2025-05-01 16:40:11,2C:CF:67:C8:DD:EA,-66.07092655289745
2025-05-01 16:40:12,2C:CF:67:C8:DD:EA,-66.26078618112075
2025-05-01 16:40:13,2C:CF:67:C8:DD:EA,-66.42021796399854
2025-05-01 16:40:15,2C:CF:67:C8:DD:EA,-66.64224510207826
2025-05-01 16:40:16,2C:CF:67:C8:DD:EA,-66.83406924569904
2025-05-01 16:40:17,2C:CF:67:C8:DD:EA,-66.92427801611102
2025-05-01 16:40:19,2C:CF:67:C8:DD:EA,-66.78195239622522
2025-05-01 16:40:20,2C:CF:67:C8:DD:EA,-66.51331346172108
2025-05-01 16:40:21,2C:CF:67:C8:DD:EA,-66.47815393602339
2025-05-01 16:40:22,2C:CF:67:C8:DD:EA,-66.11501243133125
2025-05-01 16:40:25,2C:CF:67:C8:DD:EA,-65.97888673452127
2025-05-01 16:40:26,2C:CF:67:C8:DD:EA,-65.98020993123745
2025-05-01 16:40:30,2C:CF:67:C8:DD:EA,-66.34852420251183
2025-05-01 16:40:31,2C:CF:67:C8:DD:EA,-66.20791551765465
2025-05-01 16:40:02,2C:CF:67:C8:DD:D0,-70.0
2025-05-01 16:40:05,2C:CF:67:C8:DD:D0,-67.79647411324446
2025-05-01 16:40:06,2C:CF:67:C8:DD:D0,-66.06523384851207
2025-05-01 16:40:10,2C:CF:67:C8:DD:D0,-64.6281452724083
2025-05-01 16:40:11,2C:CF:67:C8:DD:D0,-63.61951760021984
2025-05-01 16:40:14,2C:CF:67:C8:DD:D0,-63.87342949932476
2025-05-01 16:40:16,2C:CF:67:C8:DD:D0,-64.08272681003902
2025-05-01 16:40:21,2C:CF:67:C8:DD:D0,-64.90016325612238
2025-05-01 16:40:23,2C:CF:67:C8:DD:D0,-64.6505627322274
2025-05-01 16:40:24,2C:CF:67:C8:DD:D0,-64.5976337195081
2025-05-01 16:40:28,2C:CF:67:C8:DD:D0,-64.47402382854854
2025-05-01 16:40:29,2C:CF:67:C8:DD:D0,-64.66085292570008
2025-05-01 16:40:30,2C:CF:67:C8:DD:D0,-64.32978409334505
