Timestamp,Device Address,Filtered_RSSI
2025-05-01 17:09:31,2C:CF:67:C8:DD:EA,-74.0
2025-05-01 17:09:32,2C:CF:67:C8:DD:EA,-73.15249004355556
2025-05-01 17:09:33,2C:CF:67:C8:DD:EA,-71.6625194487857
2025-05-01 17:09:36,2C:CF:67:C8:DD:EA,-70.53748152274127
2025-05-01 17:09:39,2C:CF:67:C8:DD:EA,-70.47465008910044
2025-05-01 17:09:40,2C:CF:67:C8:DD:EA,-69.4640455168086
2025-05-01 17:09:41,2C:CF:67:C8:DD:EA,-68.63101319370026
2025-05-01 17:09:44,2C:CF:67:C8:DD:EA,-68.48150004094921
2025-05-01 17:09:45,2C:CF:67:C8:DD:EA,-68.35399577525288
2025-05-01 17:09:46,2C:CF:67:C8:DD:EA,-68.24383628400001
2025-05-01 17:09:50,2C:CF:67:C8:DD:EA,-68.07022930825232
2025-05-01 17:09:51,2C:CF:67:C8:DD:EA,-67.62125616512408
2025-05-01 17:09:53,2C:CF:67:C8:DD:EA,-67.50609540075489
2025-05-01 17:09:54,2C:CF:67:C8:DD:EA,-67.12895410762042
2025-05-01 17:09:56,2C:CF:67:C8:DD:EA,-67.12040586505104
2025-05-01 17:09:59,2C:CF:67:C8:DD:EA,-67.30574130438136
2025-05-01 17:10:00,2C:CF:67:C8:DD:EA,-66.8478806805455
2025-05-01 17:09:31,2C:CF:67:C8:DD:D0,-65.0
2025-05-01 17:09:32,2C:CF:67:C8:DD:D0,-65.84750995644444
2025-05-01 17:09:39,2C:CF:67:C8:DD:D0,-66.75044403568847
2025-05-01 17:09:41,2C:CF:67:C8:DD:D0,-67.69197443628981
2025-05-01 17:09:47,2C:CF:67:C8:DD:D0,-67.72798253507473
2025-05-01 17:09:48,2C:CF:67:C8:DD:D0,-67.8636610724349
2025-05-01 17:09:50,2C:CF:67:C8:DD:D0,-68.27076002046752
2025-05-01 17:09:52,2C:CF:67:C8:DD:D0,-68.7042841526985
2025-05-01 17:09:53,2C:CF:67:C8:DD:D0,-69.07399193508867
2025-05-01 17:09:56,2C:CF:67:C8:DD:D0,-69.31204848277046
2025-05-01 17:09:57,2C:CF:67:C8:DD:D0,-69.36527570938182
2025-05-01 17:09:58,2C:CF:67:C8:DD:D0,-69.19033252096514
