Timestamp,Device Address,Filtered_RSSI
2025-05-01 16:46:23,2C:CF:67:C8:DD:EA,-52.0
2025-05-01 16:46:25,2C:CF:67:C8:DD:EA,-51.83049800871111
2025-05-01 16:46:26,2C:CF:67:C8:DD:EA,-52.295651359940706
2025-05-01 16:46:28,2C:CF:67:C8:DD:EA,-52.64687652062302
2025-05-01 16:46:29,2C:CF:67:C8:DD:EA,-52.337457425408694
2025-05-01 16:46:30,2C:CF:67:C8:DD:EA,-52.94144716253497
2025-05-01 16:46:32,2C:CF:67:C8:DD:EA,-53.14405016709458
2025-05-01 16:46:33,2C:CF:67:C8:DD:EA,-53.68085852968257
2025-05-01 16:46:35,2C:CF:67:C8:DD:EA,-53.79438951845975
2025-05-01 16:46:37,2C:CF:67:C8:DD:EA,-53.64840011430072
2025-05-01 16:46:38,2C:CF:67:C8:DD:EA,-53.83034482534581
2025-05-01 16:46:39,2C:CF:67:C8:DD:EA,-53.69496679800723
2025-05-01 16:46:42,2C:CF:67:C8:DD:EA,-53.858697484833975
2025-05-01 16:46:43,2C:CF:67:C8:DD:EA,-53.731385565596256
2025-05-01 16:46:44,2C:CF:67:C8:DD:EA,-53.815480784526514
2025-05-01 16:46:46,2C:CF:67:C8:DD:EA,-54.02044170616906
2025-05-01 16:46:47,2C:CF:67:C8:DD:EA,-53.76847522241493
2025-05-01 16:46:48,2C:CF:67:C8:DD:EA,-54.02737643774519
2025-05-01 16:46:51,2C:CF:67:C8:DD:EA,-53.78625305322548
2025-05-01 16:46:25,2C:CF:67:C8:DD:D0,-69.0
2025-05-01 16:46:29,2C:CF:67:C8:DD:D0,-67.13547809582224
2025-05-01 16:46:31,2C:CF:67:C8:DD:D0,-66.96883631961539
2025-05-01 16:46:32,2C:CF:67:C8:DD:D0,-65.80401572998122
2025-05-01 16:46:36,2C:CF:67:C8:DD:D0,-64.89172856154136
2025-05-01 16:46:37,2C:CF:67:C8:DD:D0,-64.90327723191186
2025-05-01 16:46:41,2C:CF:67:C8:DD:D0,-64.2238559010435
2025-05-01 16:46:42,2C:CF:67:C8:DD:D0,-64.29500416132265
2025-05-01 16:46:45,2C:CF:67:C8:DD:D0,-63.66716472620176
2025-05-01 16:46:49,2C:CF:67:C8:DD:D0,-63.12473210731097
2025-05-01 16:46:50,2C:CF:67:C8:DD:D0,-63.11508150843114
2025-05-01 16:46:51,2C:CF:67:C8:DD:D0,-63.106569720172
