Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-02 14:10:27	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-58
2025-05-02 14:10:27	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-74
2025-05-02 14:10:28	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-02 14:10:28	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-02 14:10:28	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-71
2025-05-02 14:10:29	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-02 14:10:29	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-02 14:10:30	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-02 14:10:30	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-02 14:10:30	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-63
2025-05-02 14:10:31	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-58
2025-05-02 14:10:31	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-02 14:10:31	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-74
2025-05-02 14:10:32	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-02 14:10:33	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-75
2025-05-02 14:10:33	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-63
2025-05-02 14:10:33	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-59
2025-05-02 14:10:33	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-02 14:10:34	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-74
2025-05-02 14:10:34	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-63
2025-05-02 14:10:35	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-70
2025-05-02 14:10:35	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-02 14:10:35	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-70
2025-05-02 14:10:36	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-62
2025-05-02 14:10:36	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-02 14:10:36	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-60
2025-05-02 14:10:37	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-02 14:10:38	RS41	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-02 14:10:38	RS41	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-62
2025-05-02 14:10:38	RS41	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-72
2025-05-02 14:10:39	RS41	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
