Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-02 13:55:06	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-02 13:55:07	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-02 13:55:07	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-02 13:55:07	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-02 13:55:08	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-02 13:55:09	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-02 13:55:10	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-02 13:55:10	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-02 13:55:11	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-02 13:55:11	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-02 13:55:11	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-75
2025-05-02 13:55:12	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-02 13:55:13	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-61
2025-05-02 13:55:13	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-02 13:55:14	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-02 13:55:14	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-02 13:55:15	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-02 13:55:15	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-02 13:55:16	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-72
2025-05-02 13:55:16	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-59
2025-05-02 13:55:17	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-59
2025-05-02 13:55:17	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-72
2025-05-02 13:55:17	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:19	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:19	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-02 13:55:19	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-02 13:55:20	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-68
2025-05-02 13:55:21	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-02 13:55:23	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-02 13:55:24	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-02 13:55:24	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:24	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-70
2025-05-02 13:55:25	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-02 13:55:25	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-73
2025-05-02 13:55:25	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-61
2025-05-02 13:55:26	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-02 13:55:26	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-02 13:55:26	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-02 13:55:26	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-68
2025-05-02 13:55:27	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-02 13:55:28	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-73
2025-05-02 13:55:28	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-02 13:55:29	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-02 13:55:29	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-68
2025-05-02 13:55:29	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-02 13:55:30	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-73
2025-05-02 13:55:30	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-68
2025-05-02 13:55:31	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-60
2025-05-02 13:55:31	RS17	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-73
2025-05-02 13:55:32	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:32	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-71
2025-05-02 13:55:32	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-02 13:55:33	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-72
2025-05-02 13:55:34	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:35	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-58
2025-05-02 13:55:35	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-02 13:55:35	RS17	2C:CF:67:C8:DD:AB	2C-CF-67-C8-DD-AB	-60
2025-05-02 13:55:36	RS17	2C:CF:67:8C:3F:46	2C-CF-67-8C-3F-46	-59
2025-05-02 13:55:36	RS17	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
