Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-01 17:05:21	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-73
2025-05-01 17:05:21	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-68
2025-05-01 17:05:22	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-01 17:05:25	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-01 17:05:26	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-68
2025-05-01 17:05:27	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:28	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-66
2025-05-01 17:05:29	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-01 17:05:29	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-01 17:05:30	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-01 17:05:30	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-01 17:05:31	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:33	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-69
2025-05-01 17:05:34	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-01 17:05:35	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-01 17:05:37	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-64
2025-05-01 17:05:38	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:39	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:39	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-01 17:05:41	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-70
2025-05-01 17:05:42	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-01 17:05:43	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-01 17:05:43	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-60
2025-05-01 17:05:44	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:44	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-74
2025-05-01 17:05:45	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-01 17:05:47	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-70
2025-05-01 17:05:47	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-01 17:05:48	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 17:05:49	RS43	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-01 17:05:50	RS43	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
