Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-01 16:59:25	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-01 16:59:26	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-01 16:59:27	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:59:28	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-01 16:59:29	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-01 16:59:30	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-59
2025-05-01 16:59:31	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-01 16:59:34	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:59:34	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-68
2025-05-01 16:59:35	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-01 16:59:35	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-01 16:59:36	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-01 16:59:37	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-56
2025-05-01 16:59:38	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-01 16:59:39	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-01 16:59:40	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-63
2025-05-01 16:59:41	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:59:42	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-60
2025-05-01 16:59:43	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-01 16:59:43	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-62
2025-05-01 16:59:44	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-67
2025-05-01 16:59:44	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-72
2025-05-01 16:59:45	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-01 16:59:46	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:59:47	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-64
2025-05-01 16:59:48	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-01 16:59:48	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-65
2025-05-01 16:59:49	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-01 16:59:51	RS35	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
2025-05-01 16:59:53	RS35	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
