Timestamp	Reference Point	Device Address	Device Name	RSSI
2025-05-01 16:56:28	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-68
2025-05-01 16:56:29	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-61
2025-05-01 16:56:29	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-70
2025-05-01 16:56:30	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:56:31	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-59
2025-05-01 16:56:32	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 16:56:32	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-61
2025-05-01 16:56:34	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-01 16:56:34	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-01 16:56:35	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:56:36	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-01 16:56:37	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-71
2025-05-01 16:56:38	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:56:39	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-58
2025-05-01 16:56:40	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-82
2025-05-01 16:56:40	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-01 16:56:41	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-58
2025-05-01 16:56:42	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-59
2025-05-01 16:56:43	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-01 16:56:45	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-58
2025-05-01 16:56:46	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-01 16:56:46	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-58
2025-05-01 16:56:47	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-73
2025-05-01 16:56:48	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 16:56:49	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-64
2025-05-01 16:56:50	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-59
2025-05-01 16:56:51	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-57
2025-05-01 16:56:51	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-58
2025-05-01 16:56:52	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-65
2025-05-01 16:56:52	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-67
2025-05-01 16:56:53	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-60
2025-05-01 16:56:54	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-57
2025-05-01 16:56:55	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-69
2025-05-01 16:56:56	RS31	2C:CF:67:C8:DD:EA	2C-CF-67-C8-DD-EA	-62
2025-05-01 16:56:56	RS31	2C:CF:67:C8:DD:D0	2C-CF-67-C8-DD-D0	-63
